id_zona,venta_digital,stock_actual,tienda,vehiculo,I_UB,distancia,cluster_ordenado,n_k (total clientes),centroide,c_k
689,27.628205128205128,3074.059171597633,7,2,2762.8205128205127,44.30713578936526,1,1333,44.85925461320241,0.03365285417344517
690,26.08086785009862,3074.059171597633,7,2,2608.086785009862,44.30713578936526,1,1333,44.85925461320241,0.03365285417344517
691,13.891518737672584,4441.6459566074955,11,1,1389.1518737672584,65.9,2,430,72.69032186982882,0.1690472601623926
692,30.37475345167653,4441.6459566074955,11,3,3037.475345167653,76.21,2,430,72.69032186982882,0.1690472601623926
693,12.21301775147929,4441.6459566074955,11,3,1221.301775147929,76.21,2,430,72.69032186982882,0.1690472601623926
694,25.583826429980277,4441.6459566074955,11,3,2558.3826429980277,76.21,2,430,72.69032186982882,0.1690472601623926
695,19.829388560157792,4441.6459566074955,11,3,1982.9388560157793,76.21,2,430,72.69032186982882,0.1690472601623926
696,9.720907297830374,4441.6459566074955,11,3,972.0907297830374,76.21,2,430,72.69032186982882,0.1690472601623926
697,26.32445759368836,4441.6459566074955,11,3,2632.445759368836,76.21,2,430,72.69032186982882,0.1690472601623926
698,30.997041420118343,4441.6459566074955,11,3,3099.7041420118344,76.21,2,430,72.69032186982882,0.1690472601623926
699,14.287968441814595,4441.6459566074955,11,3,1428.7968441814594,76.21,2,430,72.69032186982882,0.1690472601623926
700,22.918145956607496,4441.6459566074955,11,1,2291.8145956607495,65.9,2,430,72.69032186982882,0.1690472601623926
701,9.007889546351084,4441.6459566074955,11,2,900.7889546351084,68.97,2,430,72.69032186982882,0.1690472601623926
702,31.13905325443787,4441.6459566074955,11,2,3113.9053254437868,68.97,2,430,72.69032186982882,0.1690472601623926
703,26.4930966469428,4441.6459566074955,11,2,2649.30966469428,68.97,2,430,72.69032186982882,0.1690472601623926
704,23.270216962524653,4441.6459566074955,11,2,2327.0216962524655,68.97,2,430,72.69032186982882,0.1690472601623926
705,10.995069033530571,4441.6459566074955,11,2,1099.5069033530572,68.97,2,430,72.69032186982882,0.1690472601623926
706,26.785996055226825,4441.6459566074955,11,2,2678.5996055226824,68.97,2,430,72.69032186982882,0.1690472601623926
707,22.96844181459566,4441.6459566074955,11,0,2296.8441814595662,27.48,0,436,27.05764705882353,0.062058823529411763
708,19.059171597633135,4441.6459566074955,11,2,1905.9171597633135,68.97,2,430,72.69032186982882,0.1690472601623926
709,30.912228796844182,3074.059171597633,7,1,3091.2228796844183,48.436125993857225,1,1333,44.85925461320241,0.03365285417344517
710,24.58284023668639,3074.059171597633,7,1,2458.284023668639,48.436125993857225,1,1333,44.85925461320241,0.03365285417344517
711,12.74457593688363,3074.059171597633,7,3,1274.457593688363,50.76997652927941,1,1333,44.85925461320241,0.03365285417344517
712,12.373767258382642,3074.059171597633,7,3,1237.3767258382643,50.76997652927941,1,1333,44.85925461320241,0.03365285417344517
713,23.86489151873767,3074.059171597633,7,3,2386.4891518737672,50.76997652927941,1,1333,44.85925461320241,0.03365285417344517
714,24.28205128205128,3074.059171597633,7,1,2428.205128205128,48.436125993857225,1,1333,44.85925461320241,0.03365285417344517
715,27.44871794871795,3074.059171597633,7,1,2744.871794871795,48.436125993857225,1,1333,44.85925461320241,0.03365285417344517
716,29.897435897435898,3074.059171597633,7,3,2989.74358974359,50.76997652927941,1,1333,44.85925461320241,0.03365285417344517
717,15.173570019723867,3074.059171597633,7,3,1517.3570019723866,50.76997652927941,1,1333,44.85925461320241,0.03365285417344517
718,11.571005917159763,3074.059171597633,7,3,1157.1005917159762,50.76997652927941,1,1333,44.85925461320241,0.03365285417344517
719,17.664694280078894,3074.059171597633,7,2,1766.4694280078895,44.30713578936526,1,1333,44.85925461320241,0.03365285417344517
720,12.164694280078896,3074.059171597633,7,2,1216.4694280078895,44.30713578936526,1,1333,44.85925461320241,0.03365285417344517
721,30.978303747534518,4441.6459566074955,11,1,3097.830374753452,65.9,2,430,72.69032186982882,0.1690472601623926
722,12.980276134122288,4441.6459566074955,11,3,1298.027613412229,76.21,2,430,72.69032186982882,0.1690472601623926
723,23.765285996055226,4441.6459566074955,11,3,2376.5285996055227,76.21,2,430,72.69032186982882,0.1690472601623926
724,9.570019723865878,4441.6459566074955,11,3,957.0019723865878,76.21,2,430,72.69032186982882,0.1690472601623926
725,8.02465483234714,4441.6459566074955,11,3,802.465483234714,76.21,2,430,72.69032186982882,0.1690472601623926
726,16.63609467455621,4441.6459566074955,11,3,1663.6094674556211,76.21,2,430,72.69032186982882,0.1690472601623926
727,12.848126232741617,4441.6459566074955,11,3,1284.8126232741618,76.21,2,430,72.69032186982882,0.1690472601623926
728,16.963510848126234,4441.6459566074955,11,3,1696.3510848126234,76.21,2,430,72.69032186982882,0.1690472601623926
729,13.97534516765286,4441.6459566074955,11,3,1397.5345167652858,76.21,2,430,72.69032186982882,0.1690472601623926
730,18.257396449704142,4441.6459566074955,11,1,1825.7396449704142,65.9,2,430,72.69032186982882,0.1690472601623926
731,25.734714003944774,4441.6459566074955,11,2,2573.4714003944773,68.97,2,430,72.69032186982882,0.1690472601623926
732,19.28895463510848,4441.6459566074955,11,2,1928.8954635108482,68.97,2,430,72.69032186982882,0.1690472601623926
733,10.648915187376726,4441.6459566074955,11,2,1064.8915187376726,68.97,2,430,72.69032186982882,0.1690472601623926
734,25.866863905325445,4441.6459566074955,11,2,2586.6863905325445,68.97,2,430,72.69032186982882,0.1690472601623926
735,13.553254437869823,4441.6459566074955,11,2,1355.3254437869823,68.97,2,430,72.69032186982882,0.1690472601623926
736,17.67948717948718,4441.6459566074955,11,0,1767.9487179487178,27.48,0,436,27.05764705882353,0.062058823529411763
737,12.351084812623274,4441.6459566074955,11,0,1235.1084812623274,27.48,0,436,27.05764705882353,0.062058823529411763
738,18.853057199211044,4441.6459566074955,11,0,1885.3057199211044,27.48,0,436,27.05764705882353,0.062058823529411763
739,26.1232741617357,4441.6459566074955,11,0,2612.32741617357,27.48,0,436,27.05764705882353,0.062058823529411763
740,23.572978303747533,3074.059171597633,7,1,2357.297830374753,48.436125993857225,1,1333,44.85925461320241,0.03365285417344517
741,11.904339250493097,3074.059171597633,7,3,1190.4339250493097,50.76997652927941,1,1333,44.85925461320241,0.03365285417344517
742,26.077909270216963,3074.059171597633,7,3,2607.7909270216965,50.76997652927941,1,1333,44.85925461320241,0.03365285417344517
743,31.898422090729785,3074.059171597633,7,3,3189.8422090729787,50.76997652927941,1,1333,44.85925461320241,0.03365285417344517
744,28.67554240631164,3074.059171597633,7,1,2867.554240631164,48.436125993857225,1,1333,44.85925461320241,0.03365285417344517
745,24.0207100591716,3074.059171597633,7,1,2402.0710059171597,48.436125993857225,1,1333,44.85925461320241,0.03365285417344517
746,15.914201183431953,3074.059171597633,7,3,1591.4201183431953,50.76997652927941,1,1333,44.85925461320241,0.03365285417344517
747,10.092702169625246,3074.059171597633,7,3,1009.2702169625246,50.76997652927941,1,1333,44.85925461320241,0.03365285417344517
748,19.58481262327416,3074.059171597633,7,3,1958.481262327416,50.76997652927941,1,1333,44.85925461320241,0.03365285417344517
749,11.612426035502958,3074.059171597633,7,2,1161.2426035502958,44.30713578936526,1,1333,44.85925461320241,0.03365285417344517
750,16.59467455621302,3074.059171597633,7,2,1659.4674556213017,44.30713578936526,1,1333,44.85925461320241,0.03365285417344517
751,9.624260355029586,4441.6459566074955,11,1,962.4260355029586,65.9,2,430,72.69032186982882,0.1690472601623926
752,22.511834319526628,4441.6459566074955,11,3,2251.183431952663,76.21,2,430,72.69032186982882,0.1690472601623926
753,30.65680473372781,4441.6459566074955,11,3,3065.680473372781,76.21,2,430,72.69032186982882,0.1690472601623926
754,31.943786982248522,4441.6459566074955,11,3,3194.378698224852,76.21,2,430,72.69032186982882,0.1690472601623926
755,31.321499013806704,4441.6459566074955,11,3,3132.1499013806706,76.21,2,430,72.69032186982882,0.1690472601623926
756,12.287968441814595,4441.6459566074955,11,3,1228.7968441814594,76.21,2,430,72.69032186982882,0.1690472601623926
757,16.562130177514792,4441.6459566074955,11,3,1656.2130177514791,76.21,2,430,72.69032186982882,0.1690472601623926
758,9.288954635108482,4441.6459566074955,11,3,928.8954635108482,76.21,2,430,72.69032186982882,0.1690472601623926
759,10.809664694280078,4441.6459566074955,11,3,1080.966469428008,76.21,2,430,72.69032186982882,0.1690472601623926
760,9.591715976331361,4441.6459566074955,11,1,959.1715976331361,65.9,2,430,72.69032186982882,0.1690472601623926
761,12.81360946745562,4441.6459566074955,11,2,1281.3609467455622,68.97,2,430,72.69032186982882,0.1690472601623926
762,20.631163708086785,4441.6459566074955,11,2,2063.1163708086783,68.97,2,430,72.69032186982882,0.1690472601623926
763,10.68836291913215,4441.6459566074955,11,2,1068.836291913215,68.97,2,430,72.69032186982882,0.1690472601623926
764,12.425049309664693,4441.6459566074955,11,2,1242.5049309664694,68.97,2,430,72.69032186982882,0.1690472601623926
765,26.671597633136095,4441.6459566074955,11,2,2667.1597633136093,68.97,2,430,72.69032186982882,0.1690472601623926
766,13.064102564102564,4441.6459566074955,11,0,1306.4102564102564,27.48,0,436,27.05764705882353,0.062058823529411763
767,26.407297830374752,4441.6459566074955,11,0,2640.729783037475,27.48,0,436,27.05764705882353,0.062058823529411763
768,17.527613412228796,4441.6459566074955,11,0,1752.7613412228795,27.48,0,436,27.05764705882353,0.062058823529411763
769,8.91222879684418,4441.6459566074955,11,0,891.2228796844181,27.48,0,436,27.05764705882353,0.062058823529411763
770,15.453648915187376,4441.6459566074955,11,0,1545.3648915187375,27.48,0,436,27.05764705882353,0.062058823529411763
771,21.921104536489153,3074.059171597633,7,0,2192.110453648915,41.34009275541993,1,1333,44.85925461320241,0.03365285417344517
772,22.664694280078894,3074.059171597633,7,0,2266.4694280078893,41.34009275541993,1,1333,44.85925461320241,0.03365285417344517
773,27.808678500986193,3074.059171597633,7,3,2780.8678500986193,50.76997652927941,1,1333,44.85925461320241,0.03365285417344517
774,21.337278106508876,3074.059171597633,7,3,2133.7278106508875,50.76997652927941,1,1333,44.85925461320241,0.03365285417344517
775,14.756410256410257,3074.059171597633,7,3,1475.6410256410256,50.76997652927941,1,1333,44.85925461320241,0.03365285417344517
776,24.308678500986193,3074.059171597633,7,3,2430.8678500986193,50.76997652927941,1,1333,44.85925461320241,0.03365285417344517
777,23.402366863905325,3074.059171597633,7,3,2340.2366863905327,50.76997652927941,1,1333,44.85925461320241,0.03365285417344517
778,24.287968441814595,3074.059171597633,7,2,2428.7968441814596,44.30713578936526,1,1333,44.85925461320241,0.03365285417344517
779,24.71301775147929,3074.059171597633,7,0,2471.3017751479288,41.34009275541993,1,1333,44.85925461320241,0.03365285417344517
780,17.09467455621302,3074.059171597633,7,0,1709.4674556213017,41.34009275541993,1,1333,44.85925461320241,0.03365285417344517
781,17.25147928994083,4441.6459566074955,11,1,1725.1479289940828,65.9,2,430,72.69032186982882,0.1690472601623926
782,30.198224852071007,4441.6459566074955,11,3,3019.8224852071007,76.21,2,430,72.69032186982882,0.1690472601623926
783,24.255424063116372,4441.6459566074955,11,3,2425.542406311637,76.21,2,430,72.69032186982882,0.1690472601623926
784,22.56508875739645,4441.6459566074955,11,3,2256.5088757396447,76.21,2,430,72.69032186982882,0.1690472601623926
785,18.462524654832347,4441.6459566074955,11,3,1846.2524654832346,76.21,2,430,72.69032186982882,0.1690472601623926
786,25.30078895463511,4441.6459566074955,11,3,2530.078895463511,76.21,2,430,72.69032186982882,0.1690472601623926
787,11.190335305719922,4441.6459566074955,11,3,1119.033530571992,76.21,2,430,72.69032186982882,0.1690472601623926
788,11.685404339250493,4441.6459566074955,11,3,1168.5404339250492,76.21,2,430,72.69032186982882,0.1690472601623926
789,30.781065088757398,4441.6459566074955,11,3,3078.1065088757396,76.21,2,430,72.69032186982882,0.1690472601623926
790,16.200197238658777,4441.6459566074955,11,3,1620.0197238658777,76.21,2,430,72.69032186982882,0.1690472601623926
791,22.535502958579883,4441.6459566074955,11,2,2253.550295857988,68.97,2,430,72.69032186982882,0.1690472601623926
792,22.86785009861933,4441.6459566074955,11,2,2286.785009861933,68.97,2,430,72.69032186982882,0.1690472601623926
793,29.283037475345168,4441.6459566074955,11,0,2928.303747534517,27.48,0,436,27.05764705882353,0.062058823529411763
794,24.85404339250493,4441.6459566074955,11,0,2485.404339250493,27.48,0,436,27.05764705882353,0.062058823529411763
795,22.389546351084814,4441.6459566074955,11,0,2238.9546351084814,27.48,0,436,27.05764705882353,0.062058823529411763
796,18.613412228796843,4441.6459566074955,11,0,1861.3412228796842,27.48,0,436,27.05764705882353,0.062058823529411763
797,24.141025641025642,4441.6459566074955,11,0,2414.1025641025644,27.48,0,436,27.05764705882353,0.062058823529411763
798,17.543392504930967,4441.6459566074955,11,0,1754.3392504930966,27.48,0,436,27.05764705882353,0.062058823529411763
799,17.90828402366864,1399.0838264299803,15,0,1790.8284023668639,33.9,0,436,27.05764705882353,0.062058823529411763
800,25.674556213017752,1399.0838264299803,15,0,2567.455621301775,33.9,0,436,27.05764705882353,0.062058823529411763
801,17.032544378698226,1399.0838264299803,15,0,1703.2544378698226,33.9,0,436,27.05764705882353,0.062058823529411763
802,23.56311637080868,3074.059171597633,7,0,2356.311637080868,41.34009275541993,1,1333,44.85925461320241,0.03365285417344517
803,32.4930966469428,3074.059171597633,7,0,3249.3096646942804,41.34009275541993,1,1333,44.85925461320241,0.03365285417344517
804,11.200197238658777,3074.059171597633,7,0,1120.0197238658777,41.34009275541993,1,1333,44.85925461320241,0.03365285417344517
805,11.464497041420119,3074.059171597633,7,3,1146.4497041420118,50.76997652927941,1,1333,44.85925461320241,0.03365285417344517
806,24.307692307692307,3074.059171597633,7,3,2430.7692307692305,50.76997652927941,1,1333,44.85925461320241,0.03365285417344517
807,28.743589743589745,3074.059171597633,7,3,2874.3589743589746,50.76997652927941,1,1333,44.85925461320241,0.03365285417344517
808,18.11439842209073,3074.059171597633,7,0,1811.439842209073,41.34009275541993,1,1333,44.85925461320241,0.03365285417344517
809,23.490138067061142,3074.059171597633,7,0,2349.0138067061143,41.34009275541993,1,1333,44.85925461320241,0.03365285417344517
810,9.080867850098619,3074.059171597633,7,0,908.0867850098618,41.34009275541993,1,1333,44.85925461320241,0.03365285417344517
811,11.611439842209073,4441.6459566074955,11,1,1161.1439842209072,65.9,2,430,72.69032186982882,0.1690472601623926
812,19.056213017751478,4441.6459566074955,11,1,1905.621301775148,65.9,2,430,72.69032186982882,0.1690472601623926
813,10.855029585798816,4441.6459566074955,11,1,1085.5029585798816,65.9,2,430,72.69032186982882,0.1690472601623926
814,11.308678500986193,4441.6459566074955,11,1,1130.8678500986193,65.9,2,430,72.69032186982882,0.1690472601623926
815,19.16765285996055,4441.6459566074955,11,1,1916.7652859960551,65.9,2,430,72.69032186982882,0.1690472601623926
816,18.41518737672584,4441.6459566074955,11,1,1841.518737672584,65.9,2,430,72.69032186982882,0.1690472601623926
817,18.298816568047336,4441.6459566074955,11,1,1829.8816568047337,65.9,2,430,72.69032186982882,0.1690472601623926
818,26.46646942800789,4441.6459566074955,11,3,2646.646942800789,76.21,2,430,72.69032186982882,0.1690472601623926
819,13.322485207100591,4441.6459566074955,11,1,1332.2485207100592,65.9,2,430,72.69032186982882,0.1690472601623926
820,12.51577909270217,4441.6459566074955,11,1,1251.5779092702169,65.9,2,430,72.69032186982882,0.1690472601623926
821,31.233727810650887,4441.6459566074955,11,1,3123.3727810650885,65.9,2,430,72.69032186982882,0.1690472601623926
822,28.129191321499015,4441.6459566074955,11,0,2812.9191321499015,27.48,0,436,27.05764705882353,0.062058823529411763
823,16.31360946745562,4441.6459566074955,11,0,1631.3609467455622,27.48,0,436,27.05764705882353,0.062058823529411763
824,28.914201183431953,4441.6459566074955,11,0,2891.420118343195,27.48,0,436,27.05764705882353,0.062058823529411763
825,22.768244575936883,4441.6459566074955,11,0,2276.8244575936883,27.48,0,436,27.05764705882353,0.062058823529411763
826,28.31163708086785,4441.6459566074955,11,0,2831.163708086785,27.48,0,436,27.05764705882353,0.062058823529411763
827,25.373767258382642,4441.6459566074955,11,0,2537.376725838264,27.48,0,436,27.05764705882353,0.062058823529411763
828,12.192307692307692,1399.0838264299803,15,0,1219.230769230769,33.9,0,436,27.05764705882353,0.062058823529411763
829,10.719921104536489,1399.0838264299803,15,0,1071.9921104536488,33.9,0,436,27.05764705882353,0.062058823529411763
